1.309864362080891853e+00
1.505140622456868416e+00
1.235204855600992913e+00
1.319844325383504158e+00
1.402673085530598884e+00
1.309836784998575920e+00
1.448036511739094978e+00
1.267846902211507087e+00
1.272574027379353767e+00
1.240915536880493164e+00
1.162623564402262444e+00
1.152895291646321541e+00
1.274384101231892830e+00
1.238794326782226562e+00
1.074670314788818359e+00
1.088568687438964844e+00
1.206080436706542969e+00
1.022962967554728264e+00
1.020610968271891350e+00
9.772129853566488000e-01
1.113741874694824219e+00
9.710707664489746094e-01
9.470167954762777063e-01
9.729045232137044641e-01
9.941074848175048828e-01
9.013942082722982141e-01
8.863326708475748328e-01
9.599718252817789343e-01
8.116268316904703406e-01
8.259816169738769531e-01
9.248888492584228516e-01
8.217244942982991907e-01
9.158648649851480750e-01
8.458983898162841797e-01
8.938323656717935828e-01
7.374974886576334265e-01
8.288497130076090125e-01
9.451252619425455359e-01
8.652044137318929407e-01
7.463509241739908484e-01
7.504480679829915735e-01
7.957381407419840125e-01
7.932858467102050781e-01
8.075398604075113562e-01
8.001488844553629187e-01
9.189446767171224328e-01
8.608034451802571985e-01
7.707749207814534875e-01
8.833573659261068078e-01
8.110007445017496375e-01
7.214112281799316406e-01
7.805034319559732703e-01
7.118349075317382812e-01
7.511461575826009485e-01
7.397332986195882532e-01
6.719436645507812500e-01
6.890348593393961218e-01
7.514752546946207312e-01
7.580779393513997766e-01
6.056964794794718054e-01
6.606030066808065149e-01
7.013835906982421875e-01
6.418643395105997351e-01
7.424085934956868860e-01
6.044239600499471399e-01
6.145084301630655554e-01
7.506469885508219031e-01
8.178089459737142297e-01
6.830376784006754187e-01
7.058995564778646203e-01
6.946841875712076453e-01
7.512745062510172156e-01
6.394569079081217078e-01
6.357162396113077429e-01
6.751186847686767578e-01
6.698013146718343469e-01
5.928942362467447547e-01
6.325045029322305945e-01
6.182581583658853797e-01
6.432747443517049524e-01
6.312154928843179968e-01
6.654538710912069055e-01
6.361629168192545203e-01
6.296590963999429968e-01
5.914409557978311804e-01
5.808205604553222656e-01
6.856021086374918250e-01
6.437497933705648157e-01
5.480386813481649133e-01
6.744184494018554688e-01
6.507967710494995117e-01
5.276230971018472937e-01
5.809392531712850305e-01
5.323988199234008789e-01
7.066208521525064734e-01
6.677150726318359375e-01
5.783962806065877649e-01
6.420135895411173133e-01
6.556674242019653320e-01
5.304602781931558875e-01
6.201263666152954102e-01
5.738156239191690711e-01
6.020379066467285156e-01
6.429239908854166297e-01
7.161289850870767859e-01
5.929958422978719446e-01
6.567386786142984656e-01
6.743280092875162390e-01
5.557181040445963172e-01
7.336920102437337610e-01
5.742255051930745813e-01
6.490197181701660156e-01
5.973314046859741211e-01
5.589689016342163086e-01
4.950881401697794781e-01
5.957982937494913367e-01
6.287062565485636023e-01
6.652280489603678015e-01
7.143895626068115234e-01
7.218022346496582031e-01
5.494771798451741907e-01
5.375742514928182336e-01
6.244365374247232703e-01
6.033906936645507812e-01
5.798312028249105188e-01
6.847163836161295203e-01
5.901500781377156946e-01
5.908986330032348633e-01
6.086299816767374304e-01
5.085064967473348352e-01
5.164994001388549805e-01
